date,area_name,area_id,Temperature,Pressure,Precipitation,season
2030-04,Ashtoum Al-Gamil Reserve,N/A,20.14253078,1013.25,7.84449233,Spring
2030-05,Ashtoum Al-Gamil Reserve,N/A,23.81358841,1013.25,1.251737978,Spring
2030-06,Ashtoum Al-Gamil Reserve,N/A,27.11955929,1013.25,0.00814551229,Summer
2030-07,Ashtoum Al-Gamil Reserve,N/A,28.88297383,1013.25,0.007228909505,Summer
2030-08,Ashtoum Al-Gamil Reserve,N/A,29.2452645,1013.25,3.64E-16,Summer
2030-09,Ashtoum Al-Gamil Reserve,N/A,27.53817469,1013.25,0.4993968652,Autumn
2030-10,Ashtoum Al-Gamil Reserve,N/A,24.56408576,1013.25,10.07455699,Autumn
2030-11,Ashtoum Al-Gamil Reserve,N/A,20.58736737,1013.25,25.50038331,Autumn
2030-12,Ashtoum Al-Gamil Reserve,N/A,16.18460462,1013.25,50.6448851,Winter
2026-01,El-Wahat El-Bahreya,N/A,14.84179345,1013.25,2.338384026,Winter
2026-02,El-Wahat El-Bahreya,N/A,16.06519283,1013.25,1.016074174,Winter
2026-03,El-Wahat El-Bahreya,N/A,19.11981769,1013.25,0.6581018542,Spring
2026-04,El-Wahat El-Bahreya,N/A,23.35689376,1013.25,0.7360048752,Spring
2026-05,El-Wahat El-Bahreya,N/A,26.67884029,1013.25,0.01434445943,Spring
2026-06,El-Wahat El-Bahreya,N/A,30.04432255,1013.25,5.54E-06,Summer
2026-07,El-Wahat El-Bahreya,N/A,30.83977179,1013.25,3.77E-17,Summer
2026-08,El-Wahat El-Bahreya,N/A,31.52871522,1013.25,0,Summer
2026-09,El-Wahat El-Bahreya,N/A,29.15315252,1013.25,9.58E-06,Autumn
2026-10,El-Wahat El-Bahreya,N/A,25.32874692,1013.25,0.07143147197,Autumn
2026-11,El-Wahat El-Bahreya,N/A,20.631976,1013.25,0.5825073537,Autumn
2026-12,El-Wahat El-Bahreya,N/A,15.93192042,1013.25,2.353201895,Winter
2027-01,El-Wahat El-Bahreya,N/A,14.68596213,1013.25,2.495777445,Winter
2027-02,El-Wahat El-Bahreya,N/A,16.32927642,1013.25,0.9983282805,Winter
2027-03,El-Wahat El-Bahreya,N/A,18.92075688,1013.25,1.286855553,Spring
2027-04,El-Wahat El-Bahreya,N/A,22.94278522,1013.25,0.2155938809,Spring
2027-05,El-Wahat El-Bahreya,N/A,26.66785771,1013.25,0.009036603223,Spring
2027-06,El-Wahat El-Bahreya,N/A,29.81350098,1013.25,5.08E-05,Summer
2027-07,El-Wahat El-Bahreya,N/A,30.8265807,1013.25,0,Summer
2027-08,El-Wahat El-Bahreya,N/A,31.26959957,1013.25,0,Summer
2027-09,El-Wahat El-Bahreya,N/A,29.07194685,1013.25,0.007580748324,Autumn
2027-10,El-Wahat El-Bahreya,N/A,25.53311404,1013.25,0.5849024953,Autumn
2027-11,El-Wahat El-Bahreya,N/A,20.50726029,1013.25,0.5646215553,Autumn
2027-12,El-Wahat El-Bahreya,N/A,16.48712619,1013.25,1.608217352,Winter
2028-01,El-Wahat El-Bahreya,N/A,15.01189629,1013.25,3.58535331,Winter
2028-02,El-Wahat El-Bahreya,N/A,16.12565083,1013.25,1.5159924,Winter
2028-03,El-Wahat El-Bahreya,N/A,19.43256076,1013.25,0.4850555666,Spring
2028-04,El-Wahat El-Bahreya,N/A,23.04100738,1013.25,0.1550996951,Spring
2028-05,El-Wahat El-Bahreya,N/A,26.50603638,1013.25,0.003666855937,Spring
2028-06,El-Wahat El-Bahreya,N/A,29.55774226,1013.25,3.88E-18,Summer
2028-07,El-Wahat El-Bahreya,N/A,31.09027721,1013.25,0,Summer
2028-08,El-Wahat El-Bahreya,N/A,31.20741491,1013.25,8.11E-19,Summer
2028-09,El-Wahat El-Bahreya,N/A,29.13761211,1013.25,4.44E-04,Autumn
2028-10,El-Wahat El-Bahreya,N/A,25.69366059,1013.25,0.2831275674,Autumn
2028-11,El-Wahat El-Bahreya,N/A,20.45502491,1013.25,5.825749068,Autumn
2028-12,El-Wahat El-Bahreya,N/A,16.35954879,1013.25,1.508964221,Winter
2029-01,El-Wahat El-Bahreya,N/A,14.87132536,1013.25,4.130924664,Winter
2029-02,El-Wahat El-Bahreya,N/A,15.92015027,1013.25,1.82356084,Winter
2029-03,El-Wahat El-Bahreya,N/A,19.29002439,1013.25,1.256555161,Spring
2029-04,El-Wahat El-Bahreya,N/A,23.00369081,1013.25,0.3986961371,Spring
2029-05,El-Wahat El-Bahreya,N/A,26.65710535,1013.25,0.02116374718,Spring
2029-06,El-Wahat El-Bahreya,N/A,29.55502726,1013.25,8.27E-06,Summer
2029-07,El-Wahat El-Bahreya,N/A,31.06723751,1013.25,2.10E-17,Summer
2029-08,El-Wahat El-Bahreya,N/A,31.76872687,1013.25,0,Summer
2029-09,El-Wahat El-Bahreya,N/A,29.12037022,1013.25,0.00413634872,Autumn
2029-10,El-Wahat El-Bahreya,N/A,25.59193372,1013.25,0.04192912894,Autumn
2029-11,El-Wahat El-Bahreya,N/A,20.85241303,1013.25,0.5084135483,Autumn
2029-12,El-Wahat El-Bahreya,N/A,16.36902477,1013.25,1.745799515,Winter
2030-01,El-Wahat El-Bahreya,N/A,14.81345922,1013.25,3.74925014,Winter
2030-02,El-Wahat El-Bahreya,N/A,16.71756228,1013.25,2.09166943,Winter
2030-03,El-Wahat El-Bahreya,N/A,19.01865941,1013.25,0.617403088,Spring
2030-04,El-Wahat El-Bahreya,N/A,22.66857782,1013.25,0.3823204009,Spring
2030-05,El-Wahat El-Bahreya,N/A,26.66429304,1013.25,0.01802332103,Spring
2030-06,El-Wahat El-Bahreya,N/A,29.79842262,1013.25,8.76E-05,Summer
2030-07,El-Wahat El-Bahreya,N/A,30.83130772,1013.25,0,Summer
2030-08,El-Wahat El-Bahreya,N/A,31.25375452,1013.25,7.05E-18,Summer
2030-09,El-Wahat El-Bahreya,N/A,29.24148538,1013.25,0.02300926591,Autumn
2030-10,El-Wahat El-Bahreya,N/A,25.78528453,1013.25,2.132443136,Autumn
2030-11,El-Wahat El-Bahreya,N/A,21.05650388,1013.25,1.177276447,Autumn
2030-12,El-Wahat El-Bahreya,N/A,16.31754589,1013.25,2.247695779,Winter
2026-01,Qattara Depression,N/A,14.83535926,1013.25,7.432979197,Winter
2026-02,Qattara Depression,N/A,15.98867383,1013.25,2.705475484,Winter
2026-03,Qattara Depression,N/A,19.02079676,1013.25,0.9773561788,Spring
2026-04,Qattara Depression,N/A,23.05558534,1013.25,0.5058543592,Spring
2026-05,Qattara Depression,N/A,26.46115226,1013.25,0.2519073836,Spring
2026-06,Qattara Depression,N/A,29.98268176,1013.25,0.004623018402,Summer
2026-07,Qattara Depression,N/A,30.71011425,1013.25,0.001422851716,Summer
2026-08,Qattara Depression,N/A,31.31079359,1013.25,6.91E-05,Summer
2026-09,Qattara Depression,N/A,29.08566793,1013.25,0.03099975543,Autumn
2026-10,Qattara Depression,N/A,25.24336299,1013.25,0.9591627331,Autumn
2026-11,Qattara Depression,N/A,20.53722002,1013.25,1.890095644,Autumn
2026-12,Qattara Depression,N/A,15.94660827,1013.25,6.049967253,Winter
2027-01,Qattara Depression,N/A,14.64190071,1013.25,6.89663672,Winter
2027-02,Qattara Depression,N/A,16.26305661,1013.25,2.513387686,Winter
2027-03,Qattara Depression,N/A,18.85313285,1013.25,1.191892681,Spring
2027-04,Qattara Depression,N/A,22.78360765,1013.25,0.265603307,Spring
2027-05,Qattara Depression,N/A,26.45822847,1013.25,0.1441409462,Spring
2027-06,Qattara Depression,N/A,29.66213097,1013.25,0.003916847025,Summer
2027-07,Qattara Depression,N/A,30.70292517,1013.25,4.95E-17,Summer
2027-08,Qattara Depression,N/A,31.07561661,1013.25,3.79E-04,Summer
2027-09,Qattara Depression,N/A,28.96304757,1013.25,0.09031479658,Autumn
2027-10,Qattara Depression,N/A,25.38077264,1013.25,1.799238444,Autumn
2027-11,Qattara Depression,N/A,20.37457747,1013.25,2.268042194,Autumn
2027-12,Qattara Depression,N/A,16.49134663,1013.25,4.101658687,Winter
2028-01,Qattara Depression,N/A,15.01937671,1013.25,7.059064522,Winter
2028-02,Qattara Depression,N/A,16.12033633,1013.25,2.937194799,Winter
2028-03,Qattara Depression,N/A,19.34372544,1013.25,0.6619161073,Spring
2028-04,Qattara Depression,N/A,22.81060015,1013.25,0.2357230589,Spring
2028-05,Qattara Depression,N/A,26.32747203,1013.25,0.1085830362,Spring
2028-06,Qattara Depression,N/A,29.50451197,1013.25,0.001196213972,Summer
2028-07,Qattara Depression,N/A,30.96750148,1013.25,3.02E-05,Summer
2028-08,Qattara Depression,N/A,31.0081205,1013.25,8.26E-06,Summer
2028-09,Qattara Depression,N/A,29.03911154,1013.25,0.09005139201,Autumn
2028-10,Qattara Depression,N/A,25.53951298,1013.25,2.200334613,Autumn
2028-11,Qattara Depression,N/A,20.29468253,1013.25,3.655229482,Autumn
2028-12,Qattara Depression,N/A,16.32613474,1013.25,5.008870301,Winter
2029-01,Qattara Depression,N/A,14.91070609,1013.25,8.517956604,Winter
2029-02,Qattara Depression,N/A,15.88346942,1013.25,4.188971954,Winter
2029-03,Qattara Depression,N/A,19.12275787,1013.25,1.032509036,Spring
2029-04,Qattara Depression,N/A,22.76949374,1013.25,0.3057609658,Spring
2029-05,Qattara Depression,N/A,26.43318419,1013.25,0.2586982205,Spring
2029-06,Qattara Depression,N/A,29.44906845,1013.25,0.007006512476,Summer
2029-07,Qattara Depression,N/A,30.91485742,1013.25,6.53E-06,Summer
2029-08,Qattara Depression,N/A,31.525488,1013.25,6.69E-06,Summer
2029-09,Qattara Depression,N/A,28.99906454,1013.25,0.1096650486,Autumn
2029-10,Qattara Depression,N/A,25.46647792,1013.25,1.557509199,Autumn
2029-11,Qattara Depression,N/A,20.68828494,1013.25,1.931709352,Autumn
2029-12,Qattara Depression,N/A,16.32859777,1013.25,5.396622089,Winter
2030-01,Qattara Depression,N/A,14.86529228,1013.25,6.687208859,Winter
2030-02,Qattara Depression,N/A,16.63233283,1013.25,3.422902488,Winter
2030-03,Qattara Depression,N/A,18.8968039,1013.25,0.7968516335,Spring
2030-04,Qattara Depression,N/A,22.45625705,1013.25,0.4355509678,Spring
2030-05,Qattara Depression,N/A,26.47720357,1013.25,0.3207867902,Spring
2030-06,Qattara Depression,N/A,29.70183094,1013.25,0.008634898916,Summer
2030-07,Qattara Depression,N/A,30.71644423,1013.25,2.72E-04,Summer
2030-08,Qattara Depression,N/A,31.04110464,1013.25,2.52E-07,Summer
2030-09,Qattara Depression,N/A,29.12556764,1013.25,0.4026839657,Autumn
2030-10,Qattara Depression,N/A,25.61632118,1013.25,2.80624449,Autumn
2030-11,Qattara Depression,N/A,20.89263589,1013.25,1.826299187,Autumn
2030-12,Qattara Depression,N/A,16.27361098,1013.25,5.318567402,Winter
2026-01,AL-Qasr,N/A,14.52448542,1013.25,32.87068539,Winter
2026-02,AL-Qasr,N/A,14.94841637,1013.25,13.65401289,Winter
2026-03,AL-Qasr,N/A,16.92191426,1013.25,7.739231187,Spring
2026-04,AL-Qasr,N/A,19.4638772,1013.25,6.854105047,Spring
2026-05,AL-Qasr,N/A,22.25238694,1013.25,3.408505846,Spring
2026-06,AL-Qasr,N/A,25.87792446,1013.25,0.1713438295,Summer
2026-07,AL-Qasr,N/A,27.34738992,1013.25,0,Summer
2026-08,AL-Qasr,N/A,28.20220967,1013.25,0.02441955197,Summer
2026-09,AL-Qasr,N/A,26.58298499,1013.25,0.6423676343,Autumn
2026-10,AL-Qasr,N/A,23.68611353,1013.25,6.817098931,Autumn
2026-11,AL-Qasr,N/A,19.94134352,1013.25,11.50530482,Autumn
2026-12,AL-Qasr,N/A,15.85739682,1013.25,27.39127276,Winter
2027-01,AL-Qasr,N/A,14.21422186,1013.25,30.14111505,Winter
2027-02,AL-Qasr,N/A,15.17609494,1013.25,14.03956329,Winter
2027-03,AL-Qasr,N/A,16.71928056,1013.25,9.213599447,Spring
2027-04,AL-Qasr,N/A,19.38365125,1013.25,4.045694214,Spring
2027-05,AL-Qasr,N/A,22.24373085,1013.25,2.570222439,Spring
2027-06,AL-Qasr,N/A,25.45815336,1013.25,0.2772071129,Summer
2027-07,AL-Qasr,N/A,27.27914102,1013.25,0,Summer
2027-08,AL-Qasr,N/A,27.9508624,1013.25,0.0164881229,Summer
2027-09,AL-Qasr,N/A,26.41514357,1013.25,1.023950778,Autumn
2027-10,AL-Qasr,N/A,23.64653606,1013.25,12.7164687,Autumn
2027-11,AL-Qasr,N/A,19.7458951,1013.25,14.89618785,Autumn
2027-12,AL-Qasr,N/A,16.36334456,1013.25,19.3261451,Winter
2028-01,AL-Qasr,N/A,14.64242961,1013.25,27.95326486,Winter
2028-02,AL-Qasr,N/A,15.06701546,1013.25,14.18987258,Winter
2028-03,AL-Qasr,N/A,17.11735225,1013.25,5.706376813,Spring
2028-04,AL-Qasr,N/A,19.24343089,1013.25,3.818725773,Spring
2028-05,AL-Qasr,N/A,22.19356247,1013.25,2.072660857,Spring
2028-06,AL-Qasr,N/A,25.50069583,1013.25,0.08297286734,Summer
2028-07,AL-Qasr,N/A,27.51807622,1013.25,0,Summer
2028-08,AL-Qasr,N/A,27.94614139,1013.25,0.01164501064,Summer
2028-09,AL-Qasr,N/A,26.55789997,1013.25,1.456730891,Autumn
2028-10,AL-Qasr,N/A,23.87929832,1013.25,13.73763699,Autumn
2028-11,AL-Qasr,N/A,19.70115079,1013.25,13.66733275,Autumn
2028-12,AL-Qasr,N/A,16.14212884,1013.25,27.07801511,Winter
2029-01,AL-Qasr,N/A,14.53492108,1013.25,30.84987351,Winter
2029-02,AL-Qasr,N/A,14.7874222,1013.25,20.56551446,Winter
2029-03,AL-Qasr,N/A,16.84140529,1013.25,7.318623174,Spring
2029-04,AL-Qasr,N/A,19.27867641,1013.25,5.296964871,Spring
2029-05,AL-Qasr,N/A,22.18558865,1013.25,3.959208396,Spring
2029-06,AL-Qasr,N/A,25.37078023,1013.25,0.1930184993,Summer
2029-07,AL-Qasr,N/A,27.48827196,1013.25,0,Summer
2029-08,AL-Qasr,N/A,28.31290408,1013.25,0.004334550982,Summer
2029-09,AL-Qasr,N/A,26.47536238,1013.25,1.265732153,Autumn
2029-10,AL-Qasr,N/A,23.80268064,1013.25,9.13235951,Autumn
2029-11,AL-Qasr,N/A,20.0161176,1013.25,10.83769792,Autumn
2029-12,AL-Qasr,N/A,16.211227,1013.25,26.24577214,Winter
2030-01,AL-Qasr,N/A,14.48683786,1013.25,26.96618864,Winter
2030-02,AL-Qasr,N/A,15.39402223,1013.25,14.83250291,Winter
2030-03,AL-Qasr,N/A,16.70450355,1013.25,7.320673125,Spring
2030-04,AL-Qasr,N/A,19.02645873,1013.25,5.87663865,Spring
2030-05,AL-Qasr,N/A,22.26046807,1013.25,4.780464674,Spring
2030-06,AL-Qasr,N/A,25.66235964,1013.25,0.1022603058,Summer
2030-07,AL-Qasr,N/A,27.32401444,1013.25,0,Summer
2030-08,AL-Qasr,N/A,27.95304813,1013.25,0.01248068766,Summer
2030-09,AL-Qasr,N/A,26.60237786,1013.25,1.788157258,Autumn
2030-10,AL-Qasr,N/A,23.93552934,1013.25,14.86307787,Autumn
2030-11,AL-Qasr,N/A,20.28757842,1013.25,10.70911216,Autumn
2030-12,AL-Qasr,N/A,16.13099069,1013.25,25.41678997,Winter
2026-01,Umm Al-Dabadib,N/A,14.81822215,1013.25,0,Winter
2026-02,Umm Al-Dabadib,N/A,16.85790555,1013.25,0,Winter
2026-03,Umm Al-Dabadib,N/A,20.77860887,1013.25,0,Spring
2026-04,Umm Al-Dabadib,N/A,26.11235293,1013.25,0,Spring
2026-05,Umm Al-Dabadib,N/A,30.15202013,1013.25,0,Spring
2026-06,Umm Al-Dabadib,N/A,32.82504506,1013.25,0,Summer
2026-07,Umm Al-Dabadib,N/A,32.98848409,1013.25,0,Summer
2026-08,Umm Al-Dabadib,N/A,33.35361184,1013.25,0,Summer
2026-09,Umm Al-Dabadib,N/A,31.00177846,1013.25,0,Autumn
2026-10,Umm Al-Dabadib,N/A,27.1240553,1013.25,0,Autumn
2026-11,Umm Al-Dabadib,N/A,21.55261484,1013.25,0,Autumn
2026-12,Umm Al-Dabadib,N/A,16.00964861,1013.25,0,Winter
2027-01,Umm Al-Dabadib,N/A,14.54793649,1013.25,0,Winter
2027-02,Umm Al-Dabadib,N/A,17.19486064,1013.25,0,Winter
2027-03,Umm Al-Dabadib,N/A,20.29323801,1013.25,0,Spring
2027-04,Umm Al-Dabadib,N/A,25.56445127,1013.25,0,Spring
2027-05,Umm Al-Dabadib,N/A,30.21794997,1013.25,0,Spring
2027-06,Umm Al-Dabadib,N/A,32.93751254,1013.25,0,Summer
2027-07,Umm Al-Dabadib,N/A,33.02324123,1013.25,0,Summer
2027-08,Umm Al-Dabadib,N/A,33.26604144,1013.25,0,Summer
2027-09,Umm Al-Dabadib,N/A,31.23834862,1013.25,0,Autumn
2027-10,Umm Al-Dabadib,N/A,27.43759266,1013.25,0,Autumn
2027-11,Umm Al-Dabadib,N/A,21.5199059,1013.25,0,Autumn
2027-12,Umm Al-Dabadib,N/A,16.78004453,1013.25,0,Winter
2028-01,Umm Al-Dabadib,N/A,15.06651319,1013.25,0,Winter
2028-02,Umm Al-Dabadib,N/A,16.73760091,1013.25,0,Winter
2028-03,Umm Al-Dabadib,N/A,20.94314419,1013.25,0,Spring
2028-04,Umm Al-Dabadib,N/A,25.84017172,1013.25,0,Spring
2028-05,Umm Al-Dabadib,N/A,29.96576895,1013.25,0,Spring
2028-06,Umm Al-Dabadib,N/A,32.62334993,1013.25,0,Summer
2028-07,Umm Al-Dabadib,N/A,33.33716635,1013.25,0,Summer
2028-08,Umm Al-Dabadib,N/A,33.14501996,1013.25,0,Summer
2028-09,Umm Al-Dabadib,N/A,31.12155413,1013.25,0,Autumn
2028-10,Umm Al-Dabadib,N/A,27.58814713,1013.25,0,Autumn
2028-11,Umm Al-Dabadib,N/A,21.4836917,1013.25,0,Autumn
2028-12,Umm Al-Dabadib,N/A,16.56892414,1013.25,0,Winter
2029-01,Umm Al-Dabadib,N/A,14.7364228,1013.25,0,Winter
2029-02,Umm Al-Dabadib,N/A,16.51378369,1013.25,0,Winter
2029-03,Umm Al-Dabadib,N/A,20.92684426,1013.25,0,Spring
2029-04,Umm Al-Dabadib,N/A,25.68428951,1013.25,0,Spring
2029-05,Umm Al-Dabadib,N/A,30.0895619,1013.25,0,Spring
2029-06,Umm Al-Dabadib,N/A,32.5802975,1013.25,0,Summer
2029-07,Umm Al-Dabadib,N/A,33.1743048,1013.25,0,Summer
2029-08,Umm Al-Dabadib,N/A,33.77005995,1013.25,0,Summer
2029-09,Umm Al-Dabadib,N/A,31.22000972,1013.25,0,Autumn
2029-10,Umm Al-Dabadib,N/A,27.3450364,1013.25,0,Autumn
2029-11,Umm Al-Dabadib,N/A,21.72898758,1013.25,0,Autumn
2029-12,Umm Al-Dabadib,N/A,16.52326204,1013.25,0,Winter
2030-01,Umm Al-Dabadib,N/A,14.78741909,1013.25,0,Winter
2030-02,Umm Al-Dabadib,N/A,17.6703022,1013.25,0,Winter
2030-03,Umm Al-Dabadib,N/A,20.47775237,1013.25,0,Spring
2030-04,Umm Al-Dabadib,N/A,25.24453702,1013.25,0,Spring
2030-05,Umm Al-Dabadib,N/A,30.10112213,1013.25,0,Spring
2030-06,Umm Al-Dabadib,N/A,32.9085935,1013.25,0,Summer
2030-07,Umm Al-Dabadib,N/A,32.97891896,1013.25,0,Summer
2030-08,Umm Al-Dabadib,N/A,33.41324566,1013.25,0,Summer
2030-09,Umm Al-Dabadib,N/A,31.31795208,1013.25,0,Autumn
2030-10,Umm Al-Dabadib,N/A,27.80206964,1013.25,0,Autumn
2030-11,Umm Al-Dabadib,N/A,21.98692906,1013.25,0,Autumn
2030-12,Umm Al-Dabadib,N/A,16.5012552,1013.25,0,Winter
2026-01,Karkar and Dongola,N/A,17.58549136,1013.25,0,Winter
2026-02,Karkar and Dongola,N/A,20.00726808,1013.25,0,Winter
2026-03,Karkar and Dongola,N/A,23.86983262,1013.25,0,Spring
2026-04,Karkar and Dongola,N/A,28.94137137,1013.25,0,Spring
2026-05,Karkar and Dongola,N/A,32.56138662,1013.25,0,Spring
2026-06,Karkar and Dongola,N/A,35.1046519,1013.25,0,Summer
2026-07,Karkar and Dongola,N/A,35.24426828,1013.25,0,Summer
2026-08,Karkar and Dongola,N/A,35.46349032,1013.25,0,Summer
2026-09,Karkar and Dongola,N/A,33.64507378,1013.25,0,Autumn
2026-10,Karkar and Dongola,N/A,30.01848837,1013.25,0,Autumn
2026-11,Karkar and Dongola,N/A,24.48499903,1013.25,0,Autumn
2026-12,Karkar and Dongola,N/A,18.65792196,1013.25,0,Winter
2027-01,Karkar and Dongola,N/A,17.34291253,1013.25,0,Winter
2027-02,Karkar and Dongola,N/A,20.26677807,1013.25,0,Winter
2027-03,Karkar and Dongola,N/A,23.36710271,1013.25,0,Spring
2027-04,Karkar and Dongola,N/A,28.59274537,1013.25,0,Spring
2027-05,Karkar and Dongola,N/A,32.86968386,1013.25,0,Spring
2027-06,Karkar and Dongola,N/A,35.23708678,1013.25,0,Summer
2027-07,Karkar and Dongola,N/A,35.35769373,1013.25,0,Summer
2027-08,Karkar and Dongola,N/A,35.56713048,1013.25,0,Summer
2027-09,Karkar and Dongola,N/A,34.06354609,1013.25,0,Autumn
2027-10,Karkar and Dongola,N/A,30.2285869,1013.25,0,Autumn
2027-11,Karkar and Dongola,N/A,24.36410762,1013.25,0,Autumn
2027-12,Karkar and Dongola,N/A,19.4043282,1013.25,0,Winter
2028-01,Karkar and Dongola,N/A,17.68127019,1013.25,0,Winter
2028-02,Karkar and Dongola,N/A,19.6668854,1013.25,0,Winter
2028-03,Karkar and Dongola,N/A,23.87959534,1013.25,0,Spring
2028-04,Karkar and Dongola,N/A,28.84558771,1013.25,0,Spring
2028-05,Karkar and Dongola,N/A,32.48076291,1013.25,0,Spring
2028-06,Karkar and Dongola,N/A,34.89455005,1013.25,0,Summer
2028-07,Karkar and Dongola,N/A,35.63180994,1013.25,0,Summer
2028-08,Karkar and Dongola,N/A,35.47835871,1013.25,0,Summer
2028-09,Karkar and Dongola,N/A,33.71751489,1013.25,0,Autumn
2028-10,Karkar and Dongola,N/A,30.46843069,1013.25,0,Autumn
2028-11,Karkar and Dongola,N/A,24.33233838,1013.25,0,Autumn
2028-12,Karkar and Dongola,N/A,19.14635936,1013.25,0,Winter
2029-01,Karkar and Dongola,N/A,17.47803278,1013.25,0,Winter
2029-02,Karkar and Dongola,N/A,19.33355916,1013.25,0,Winter
2029-03,Karkar and Dongola,N/A,23.98907722,1013.25,0,Spring
2029-04,Karkar and Dongola,N/A,28.59748653,1013.25,0,Spring
2029-05,Karkar and Dongola,N/A,32.73933077,1013.25,0,Spring
2029-06,Karkar and Dongola,N/A,34.94706831,1013.25,0,Summer
2029-07,Karkar and Dongola,N/A,35.44051745,1013.25,0,Summer
2029-08,Karkar and Dongola,N/A,35.99924392,1013.25,0,Summer
2029-09,Karkar and Dongola,N/A,33.98038011,1013.25,0,Autumn
2029-10,Karkar and Dongola,N/A,30.18866696,1013.25,0,Autumn
2029-11,Karkar and Dongola,N/A,24.37453834,1013.25,0,Autumn
2029-12,Karkar and Dongola,N/A,19.10941763,1013.25,0,Winter
2030-01,Karkar and Dongola,N/A,17.56582389,1013.25,0,Winter
2030-02,Karkar and Dongola,N/A,20.64376177,1013.25,0,Winter
2030-03,Karkar and Dongola,N/A,23.56534253,1013.25,0,Spring
2030-04,Karkar and Dongola,N/A,28.47482228,1013.25,0,Spring
2030-05,Karkar and Dongola,N/A,32.51537934,1013.25,0,Spring
2030-06,Karkar and Dongola,N/A,35.257285,1013.25,0,Summer
2030-07,Karkar and Dongola,N/A,35.24299847,1013.25,0,Summer
2030-08,Karkar and Dongola,N/A,35.81188553,1013.25,0,Summer
2030-09,Karkar and Dongola,N/A,33.90178284,1013.25,0,Autumn
2030-10,Karkar and Dongola,N/A,30.7178074,1013.25,0,Autumn
2030-11,Karkar and Dongola,N/A,24.63823644,1013.25,0,Autumn
2030-12,Karkar and Dongola,N/A,19.16705202,1013.25,0,Winter
2026-01,Malaha Ras Shaqir,N/A,16.65152692,1013.25,0.6315739163,Winter
2026-02,Malaha Ras Shaqir,N/A,17.6940736,1013.25,0.2983502154,Winter
2026-03,Malaha Ras Shaqir,N/A,20.39206128,1013.25,2.196035868,Spring
2026-04,Malaha Ras Shaqir,N/A,24.3659987,1013.25,3.067904059,Spring
2026-05,Malaha Ras Shaqir,N/A,27.90668208,1013.25,1.690599645,Spring
2026-06,Malaha Ras Shaqir,N/A,30.82497904,1013.25,0.4463421862,Summer
2026-07,Malaha Ras Shaqir,N/A,31.73641588,1013.25,0,Summer
2026-08,Malaha Ras Shaqir,N/A,32.25349708,1013.25,1.38E-16,Summer
2026-09,Malaha Ras Shaqir,N/A,30.18033033,1013.25,0.1790843235,Autumn
2026-10,Malaha Ras Shaqir,N/A,27.17664115,1013.25,0.6215784407,Autumn
2026-11,Malaha Ras Shaqir,N/A,23.05193539,1013.25,0.4893144735,Autumn
2026-12,Malaha Ras Shaqir,N/A,18.07140848,1013.25,0.6890634211,Winter
2027-01,Malaha Ras Shaqir,N/A,16.34027641,1013.25,0.5793873907,Winter
2027-02,Malaha Ras Shaqir,N/A,18.14225475,1013.25,0.9563225526,Winter
2027-03,Malaha Ras Shaqir,N/A,20.08338232,1013.25,2.357702855,Spring
2027-04,Malaha Ras Shaqir,N/A,23.9679395,1013.25,2.259993554,Spring
2027-05,Malaha Ras Shaqir,N/A,28.01118521,1013.25,2.28151036,Spring
2027-06,Malaha Ras Shaqir,N/A,30.78756622,1013.25,0.1118052717,Summer
2027-07,Malaha Ras Shaqir,N/A,31.96427681,1013.25,0,Summer
2027-08,Malaha Ras Shaqir,N/A,32.23484566,1013.25,0,Summer
2027-09,Malaha Ras Shaqir,N/A,30.38856328,1013.25,0.05323423811,Autumn
2027-10,Malaha Ras Shaqir,N/A,27.24892924,1013.25,1.173003753,Autumn
2027-11,Malaha Ras Shaqir,N/A,23.0122372,1013.25,0.3006299758,Autumn
2027-12,Malaha Ras Shaqir,N/A,18.76924761,1013.25,0.3147553966,Winter
2028-01,Malaha Ras Shaqir,N/A,16.73185436,1013.25,0.3739824571,Winter
2028-02,Malaha Ras Shaqir,N/A,17.77553365,1013.25,0.7211842905,Winter
2028-03,Malaha Ras Shaqir,N/A,20.5696068,1013.25,0.911585112,Spring
2028-04,Malaha Ras Shaqir,N/A,24.03179724,1013.25,5.03619674,Spring
2028-05,Malaha Ras Shaqir,N/A,27.73462628,1013.25,4.011570657,Spring
2028-06,Malaha Ras Shaqir,N/A,30.53257227,1013.25,0.1108126782,Summer
